ticker
NANO.JK
NAIK.JK
MYTX.JK
MYOR.JK
MYOH.JK
MUTU.JK
MTWI.JK
MTMH.JK
MTLA.JK
MTFN.JK
MTEL.JK
MTDL.JK
MSTI.JK
MSKY.JK
MSJA.JK
MSIN.JK
MSIE.JK
MREI.JK
MRAT.JK
MPXL.JK
MPRO.JK
MPPA.JK
MPOW.JK
MPMX.JK
MPIX.JK
MORA.JK
MOLI.JK
MNCN.JK
MMLP.JK
MMIX.JK
MLPT.JK
MLPL.JK
MLIA.JK
MLBI.JK
MKTR.JK
MKPI.JK
MKAP.JK
MITI.JK
MIRA.JK
MINE.JK
MINA.JK
MIKA.JK
MIDI.JK
MICE.JK
MHKI.JK
MGRO.JK
MGNA.JK
MGLV.JK
MERK.JK
MERI.JK
MEJA.JK
MEGA.JK
MEDS.JK
MEDC.JK
MDRN.JK
MDLN.JK
MDLA.JK
MDKI.JK
MDKA.JK
MDIY.JK
MDIA.JK
MCOR.JK
MCOL.JK
MCAS.JK
MBTO.JK
MBSS.JK
MBMA.JK
MBAP.JK
MAYA.JK
MAXI.JK
MASB.JK
MARK.JK
MARI.JK
MAPI.JK
MAPB.JK
MAPA.JK
MANG.JK
MAIN.JK
MAHA.JK
LUCK.JK
LTLS.JK
LSIP.JK
LRNA.JK
LPPS.JK
LPPF.JK
LPLI.JK
LPKR.JK
LPIN.JK
LPGI.JK
LPCK.JK
LOPI.JK
LMPI.JK
LMAX.JK
LIVE.JK
LION.JK
LINK.JK
LIFE.JK
LFLO.JK
LEAD.JK
LCKM.JK
LAPD.JK
LAND.JK
LAJU.JK
LABS.JK
LABA.JK
KUAS.JK
KSIX.JK
KRYA.JK
KREN.JK
KRAS.JK
KPIG.JK
KOTA.JK
KOPI.JK
KONI.JK
KOKA.JK
KOIN.JK
KOCI.JK
KOBX.JK
KMTR.JK
KMDS.JK
KLIN.JK
KLBF.JK
KLAS.JK
KKGI.JK
KKES.JK
KJEN.JK
KIOS.JK
KINO.JK
KING.JK
KIJA.JK
KICI.JK
KETR.JK
KEJU.JK
KEEN.JK
KDTN.JK
KDSI.JK
KBLV.JK
KBLM.JK
KBLI.JK
KBAG.JK
KARW.JK
KAQI.JK
KAEF.JK
JTPE.JK
JSPT.JK
JSMR.JK
JRPT.JK
JPFA.JK
JMAS.JK
JKON.JK
JIHD.JK
JGLE.JK
JECC.JK
JAYA.JK
JAWA.JK
JATI.JK
JAST.JK
JARR.JK
ITMG.JK
ITMA.JK
ITIC.JK
ISSP.JK
ISEA.JK
ISAT.JK
ISAP.JK
IRSX.JK
IRRA.JK
IPTV.JK
IPOL.JK
IPCM.JK
IPCC.JK
IPAC.JK
IOTF.JK
INTP.JK
INTD.JK
INTA.JK
INPS.JK
INPP.JK
INPC.JK
INOV.JK
INKP.JK
INET.JK
INDY.JK
INDX.JK
INDS.JK
INDR.JK
INDO.JK
INDF.JK
INCO.JK
INCI.JK
INCF.JK
INAI.JK
IMPC.JK
IMJS.JK
IMAS.JK
IKPM.JK
IKBI.JK
IKAN.JK
IKAI.JK
IGAR.JK
IFSH.JK
IFII.JK
IDPR.JK
IDEA.JK
ICON.JK
ICBP.JK
IBST.JK
IBOS.JK
IBFN.JK
IATA.JK
HYGN.JK
HUMI.JK
HRUM.JK
HRTA.JK
HRME.JK
HOPE.JK
HOMI.JK
HOKI.JK
HMSP.JK
HILL.JK
HGII.JK
HEXA.JK
HERO.JK
HELI.JK
HEAL.JK
HDIT.JK
HDFA.JK
HBAT.JK
HATM.JK
HALO.JK
HAJJ.JK
HAIS.JK
HADE.JK
GZCO.JK
GWSA.JK
GUNA.JK
GULA.JK
GTSI.JK
GTRA.JK
GTBO.JK
GSMF.JK
GRPM.JK
GRPH.JK
GRIA.JK
GPSO.JK
GPRA.JK
GOTO.JK
GOOD.JK
GOLF.JK
GOLD.JK
GMTD.JK
GMFI.JK
GLVA.JK
GJTL.JK
GIAA.JK
GHON.JK
GGRP.JK
GGRM.JK
GEMS.JK
GEMA.JK
GDYR.JK
GDST.JK
FWCT.JK
FUTR.JK
FUJI.JK
FPNI.JK
FORU.JK
FORE.JK
FOOD.JK
FOLK.JK
FMII.JK
FLMC.JK
FITT.JK
FISH.JK
FIRE.JK
FILM.JK
FAST.JK
FAPA.JK
EXCL.JK
EURO.JK
ESTI.JK
ESTA.JK
ESSA.JK
ESIP.JK
ERTX.JK
ERAL.JK
ERAA.JK
EPMT.JK
EPAC.JK
ENZO.JK
ENRG.JK
ENAK.JK
EMTK.JK
EMDE.JK
EMAS.JK
ELTY.JK
ELSA.JK
ELPI.JK
ELIT.JK
EKAD.JK
ECII.JK
EAST.JK
DYAN.JK
DWGL.JK
DVLA.JK
DUTI.JK
DSSA.JK
DSNG.JK
DSFI.JK
DRMA.JK
DPUM.JK
DOSS.JK
DOOH.JK
DOID.JK
DNET.JK
DNAR.JK
DMND.JK
DMMX.JK
DMAS.JK
DLTA.JK
DKHH.JK
DKFT.JK
DIVA.JK
DILD.JK
DIGI.JK
DGWG.JK
DGNS.JK
DGIK.JK
DFAM.JK
DEWI.JK
DEWA.JK
DEPO.JK
DEFI.JK
DCII.JK
DAYA.JK
DATA.JK
DART.JK
DADA.JK
DAAZ.JK
CYBR.JK
CUAN.JK
CTTH.JK
CTRA.JK
CTBN.JK
CSRA.JK
CSMI.JK
CSIS.JK
CSAP.JK
CRSN.JK
CRAB.JK
CPRO.JK
CPIN.JK
COIN.JK
COCO.JK
COAL.JK
CNMA.JK
CNKO.JK
CMRY.JK
CMPP.JK
CMNT.JK
CMNP.JK
CLPI.JK
CLEO.JK
CLAY.JK
CITY.JK
CITA.JK
CINT.JK
CHIP.JK
CHEM.JK
CHEK.JK
CGAS.JK
CFIN.JK
CENT.JK
CEKA.JK
CDIA.JK
CCSI.JK
CBUT.JK
CBRE.JK
CBPE.JK
CBDK.JK
CASS.JK
CASH.JK
CASA.JK
CARS.JK
CARE.JK
CANI.JK
CAMP.JK
CAKK.JK
BYAN.JK
BWPT.JK
BVIC.JK
BUVA.JK
BUMI.JK
BULL.JK
BUKK.JK
BUKA.JK
BUDI.JK
BUAH.JK
BTPS.JK
BTPN.JK
BTON.JK
BTEK.JK
BSSR.JK
BSML.JK
BSIM.JK
BSDE.JK
BSBK.JK
BRRC.JK
BRPT.JK
BRNA.JK
BRMS.JK
BRIS.JK
BREN.JK
BRAM.JK
BPTR.JK
BPII.JK
BPFI.JK
BOLT.JK
BOLA.JK
BOGA.JK
BOBA.JK
BOAT.JK
BNLI.JK
BNII.JK
BNGA.JK
BNBR.JK
BNBA.JK
BMTR.JK
BMSR.JK
BMRI.JK
BMHS.JK
BMBL.JK
BMAS.JK
BLUE.JK
BLTA.JK
BLOG.JK
BLES.JK
BKSW.JK
BKSL.JK
BKDP.JK
BJTM.JK
BJBR.JK
BISI.JK
BIRD.JK
BIPP.JK
BIPI.JK
BINO.JK
BINA.JK
BIKE.JK
BHIT.JK
BHAT.JK
BGTG.JK
BFIN.JK
BEST.JK
BESS.JK
BELL.JK
BELI.JK
BEKS.JK
BEER.JK
BEEF.JK
BDMN.JK
BDKR.JK
BCIP.JK
BCIC.JK
BCAP.JK
BBYB.JK
BBTN.JK
BBSS.JK
BBSI.JK
BBRM.JK
BBRI.JK
BBNI.JK
BBMD.JK
BBLD.JK
BBKP.JK
BBHI.JK
BBCA.JK
BAYU.JK
BAUT.JK
BATR.JK
BATA.JK
BAPI.JK
BAPA.JK
BANK.JK
BALI.JK
BAJA.JK
BAIK.JK
BACA.JK
BABY.JK
BABP.JK
AYLS.JK
AYAM.JK
AXIO.JK
AWAN.JK
AVIA.JK
AUTO.JK
ATLA.JK
ATIC.JK
ATAP.JK
ASSA.JK
ASRM.JK
ASRI.JK
ASPR.JK
ASPI.JK
ASMI.JK
ASLI.JK
ASLC.JK
ASJT.JK
ASII.JK
ASHA.JK
ASGR.JK
ASDM.JK
ASBI.JK
ARTO.JK
ARTA.JK
ARNA.JK
ARKO.JK
ARKA.JK
ARII.JK
ARGO.JK
AREA.JK
ARCI.JK
APLN.JK
APLI.JK
APII.JK
APIC.JK
APEX.JK
ANTM.JK
ANJT.JK
ANDI.JK
AMRT.JK
AMOR.JK
AMMS.JK
AMMN.JK
AMIN.JK
AMFG.JK
AMAR.JK
AMAN.JK
AMAG.JK
ALKA.JK
ALII.JK
ALDO.JK
AKSI.JK
AKRA.JK
AKPI.JK
AKKU.JK
AISA.JK
AIMS.JK
AHAP.JK
AGRS.JK
AGRO.JK
AGII.JK
AGAR.JK
AEGS.JK
ADRO.JK
ADMR.JK
ADMG.JK
ADMF.JK
ADHI.JK
ADES.JK
ADCP.JK
ACST.JK
ACRO.JK
ACES.JK
ABMM.JK
ABDA.JK
ABBA.JK
AALI.JK
AADI.JK
